timestamp,B_C2H6,B_C3H8,B_iC4H10,B_nC4H10
2020-05-03 20:30:00,4.944465211146477,35.78298937555466,16.25101163259872,24.253124422552357
2020-05-03 21:00:00,4.942073403943667,35.77675682654757,16.250527592937505,24.25645616880388
2020-05-03 21:30:00,4.935306774606269,35.770323931324604,16.25090408605755,24.25878440720617
2020-05-03 22:00:00,4.9252641437413756,35.76640788736968,16.255294703985456,24.260089510715346
2020-05-03 22:30:00,4.906815870418084,35.764052102166886,16.26657686999874,24.263323274305833
2020-05-03 23:00:00,4.902412814129534,35.76231692347643,16.259429304886822,24.263562078509974
2020-05-03 23:30:00,4.904842958894848,35.762587772241545,16.25631020564336,24.26243312714856
2020-05-04 00:00:00,4.9074974145672,35.76276126175594,16.2500499478031,24.26011777004438
2020-05-04 00:30:00,4.91239986154989,35.764743981033156,16.249470085175115,24.257757590910277
2020-05-04 01:00:00,4.915263403815912,35.7665267210288,16.251237313940653,24.256569262008732
2020-05-04 01:30:00,4.928553683750406,35.77278231536117,16.233143369083557,24.25013379725462
2020-05-04 02:00:00,4.9296769872200645,35.77595530617945,16.244359416667127,24.249216794201388
2020-05-04 02:30:00,4.929464421441914,35.77765084586126,16.246428913675697,24.249572963944722
2020-05-04 03:00:00,4.929982072720321,35.77893126832346,16.248290264663435,24.250086006797385
2020-05-04 03:30:00,4.940023092191522,35.78381276764779,16.231866088389644,24.245132026686758
2020-05-04 04:00:00,4.935838034876298,35.78533841303834,16.26095775383251,24.24793844010041
2020-05-04 04:30:00,4.942284254626619,35.79084488215112,16.26174692309274,24.24682249198591
2020-05-04 05:00:00,4.9467921491354225,35.83821411450615,16.37150545272831,24.287191066485512
2020-05-04 05:30:00,4.9607451781336955,35.873874264052816,16.355570952739527,24.304561823042285
2020-05-04 06:00:00,5.012598946321205,35.90303637771687,16.35964466536349,24.304431573379542
2020-05-04 06:30:00,5.013546988151847,35.9150808947504,16.34856670673684,24.29647885994951
2020-05-04 07:00:00,4.99616998555371,35.92029854884052,16.353485923765188,24.295505111270217
2020-05-04 07:30:00,4.984189453725527,35.93532551584889,16.335157764265873,24.286362796512712
2020-05-04 08:00:00,4.942307409489704,35.96400111561079,16.357229039394845,24.28852115911334
2020-05-04 08:30:00,4.902015506009726,36.00006922076914,16.378557092850684,24.296987086714054
2020-05-04 09:00:00,4.868539066122588,36.02004582189032,16.369865884752315,24.297741367904862
2020-05-04 09:30:00,4.817605364402222,35.967783625321985,16.344510454720098,24.319827875999685
2020-05-04 10:00:00,4.783353861454503,35.8596530899927,16.25979573979564,24.314120241642442
2020-05-04 10:30:00,4.818556932722983,35.83719744404682,16.267793796458854,24.269005403891413
2020-05-04 11:00:00,4.868273729353143,35.88736710371058,16.33578154294397,24.245320474188084
2020-05-04 11:30:00,4.866619711392839,35.94139038008258,16.401545720117827,24.252324020189654
2020-05-04 12:00:00,4.881545406576923,35.99909262349602,16.409447505392794,24.256890061112784
2020-05-04 12:30:00,4.8815318020949885,36.047306838749556,16.41535356977828,24.276547142937932
2020-05-04 13:00:00,4.847243326191227,36.07965802157662,16.33383914439806,24.273930692686335
2020-05-04 13:30:00,4.813493116994115,36.113166480371746,16.29551214371875,24.256690978741368
2020-05-04 14:00:00,4.79738936722274,36.14150405223263,16.304431297536052,24.24113326968267
2020-05-04 14:30:00,4.800387570732527,36.169983702366366,16.293310863090316,24.21887543676253
2020-05-04 15:00:00,4.8026200619357144,36.193969444153495,16.28322324025815,24.19955783058206
2020-05-04 15:30:00,4.798506479128519,36.20852532834985,16.222975132528553,24.17575430541328
2020-05-04 16:00:00,4.7686853603909025,36.14312613495382,16.188569940532638,24.161853747679828
2020-05-04 16:30:00,4.798717562381359,36.15242067399478,16.21083785943285,24.100180957392595
2020-05-04 17:00:00,4.844549206185191,36.22702677940359,16.2680119134191,24.054648031236354
2020-05-04 17:30:00,4.883801743519935,36.31155860244861,16.28681497966592,24.02512409943173
2020-05-04 18:00:00,4.879286000552474,36.36132374527037,16.331338387728277,24.037244342640683
2020-05-04 18:30:00,4.911800886598945,36.42027140121804,16.310429916147385,24.024974499346488
2020-05-04 19:00:00,4.932547801257084,36.4720169261861,16.315603238501467,24.017025469004018
2020-05-04 19:30:00,4.9349607820333095,36.533241224460134,16.366670058397855,24.028786299434508
2020-05-04 20:00:00,4.966375127890945,36.603703796231414,16.340018012355227,24.019951221213887
2020-05-04 20:30:00,4.97932399283944,36.662100327512555,16.322306250609373,24.009216964153303
2020-05-04 21:00:00,4.981691496030064,36.71868990341373,16.3276509197269,24.013924323261097
2020-05-04 21:30:00,4.982621809363341,36.76001720081223,16.322005929307295,24.021194784432243
2020-05-04 22:00:00,4.97490858020806,36.78869179365328,16.31018645570851,24.02509430409399
2020-05-04 22:30:00,4.954522283067768,36.804658067443135,16.276145508625515,24.01820234369143
2020-05-04 23:00:00,4.915009218939725,36.80393841128404,16.28689431979131,24.026980172743762
2020-05-04 23:30:00,4.912432163356092,36.79620896609333,16.288224165289055,24.0363085900535
2020-05-05 00:00:00,4.913661762062779,36.79057589954621,16.296588041446565,24.05263730285834
2020-05-05 00:30:00,4.899912881259352,36.78562230112293,16.297300751014504,24.07315996948067
2020-05-05 01:00:00,4.887830685862662,36.77570277616313,16.283835803446873,24.086422731959708
2020-05-05 01:30:00,4.849926651948164,36.72134605824469,16.27756297552244,24.118289259889053
2020-05-05 02:00:00,4.802749823586602,36.6269242073335,16.238486981892645,24.140050258391994
2020-05-05 02:30:00,4.825830992365733,36.6258758382199,16.26445829338012,24.120003606519496
2020-05-05 03:00:00,4.840847041837537,36.67382632350244,16.33936371053963,24.123411759804938
2020-05-05 03:30:00,4.860834399152847,36.728312283900586,16.323904432824442,24.113421402992945
2020-05-05 04:00:00,4.84775393935093,36.755250858677556,16.333010415911225,24.11861153521508
2020-05-05 04:30:00,4.830524505931473,36.77263464341423,16.322887671176133,24.115258917224658
2020-05-05 05:00:00,4.802866121163936,36.779161625396696,16.308692689873503,24.110258850875503
2020-05-05 05:30:00,4.774357956758125,36.77786378084346,16.290914381616975,24.105619975332676
2020-05-05 06:00:00,4.755525030313175,36.77260703323858,16.28677580127896,24.113270073437025
2020-05-05 06:30:00,4.7327358629564475,36.75179733780201,16.295153572306727,24.123865978558314
2020-05-05 07:00:00,4.725462619590401,36.74506162012519,16.310753904135243,24.132408053465404
2020-05-05 07:30:00,4.752701406597153,36.76408321473667,16.318521504169617,24.13157855677628
2020-05-05 08:00:00,4.7691124192817504,36.77563787858851,16.29422703326859,24.11505143968688
2020-05-05 08:30:00,4.764228798490467,36.77753230683329,16.308095758574133,24.107420959907223
2020-05-05 09:00:00,4.763097065481257,36.77559098032961,16.302753635793575,24.10051136240124
2020-05-05 09:30:00,4.772330908007971,36.766103331208605,16.282603991365388,24.092386525787884
2020-05-05 10:00:00,4.782853873526193,36.737548174273876,16.290285087826724,24.09454245477607
2020-05-05 10:30:00,4.794581958157741,36.70414359384865,16.32344428028732,24.110059714786058
2020-05-05 11:00:00,4.790536572852053,36.662928592969365,16.357788912075158,24.14348606788451
2020-05-05 11:30:00,4.754694728135851,36.59563412675562,16.371456579649855,24.187845530497597
2020-05-05 12:00:00,4.613300350231762,36.52517453865207,16.4855022705375,24.24941540893349
2020-05-05 12:30:00,4.636766578307963,36.46571324359245,16.39823350301737,24.268410898137816
2020-05-05 13:00:00,4.702773840471882,36.41496725341471,16.309465241755106,24.25508208599637
2020-05-05 13:30:00,4.776090870775771,36.37722681181072,16.264092257953386,24.226376703208615
2020-05-05 14:00:00,4.825244104524934,36.35379253141215,16.255419728610917,24.199394774945816
2020-05-05 14:30:00,4.84857808366405,36.34258662700425,16.262624429595576,24.1764557611611
2020-05-05 15:00:00,4.869322113452451,36.34662994882256,16.262554788962586,24.154191741172614
2020-05-05 15:30:00,4.897679678267943,36.35649525509963,16.28013337320995,24.138514642593144
2020-05-05 16:00:00,4.92266702255468,36.366452433889286,16.290727606925802,24.12694260427383
2020-05-05 16:30:00,4.92995821662733,36.380129444085696,16.306973323344817,24.115440510284213
2020-05-05 17:00:00,4.8984079184017695,36.401070423500684,16.350095947815003,24.119317033814216
2020-05-05 17:30:00,4.852615696628298,36.40249753744132,16.345814142938764,24.11992556832734
2020-05-05 18:00:00,4.832163125304811,36.3934864235017,16.339470893735694,24.1233193717002
2020-05-05 18:30:00,4.786989362101914,36.32685900820472,16.31348618206358,24.1394720144756
2020-05-05 19:00:00,4.750514397574021,36.2134445767292,16.206536091934044,24.11651722070711
2020-05-05 19:30:00,4.793448537479574,36.19733320979293,16.188325258594368,24.042367665085543
2020-05-05 20:00:00,4.850341458962452,36.25928729951156,16.230299901178274,23.97649063912813
2020-05-05 20:30:00,4.895452352367898,36.343302405635484,16.257883473311878,23.936035179863282
2020-05-05 21:00:00,4.937914944996234,36.422167908101315,16.21211092884755,23.884491846424332
2020-05-05 21:30:00,4.9263545908471364,36.47343405742434,16.199250754764268,23.84992059735128
2020-05-05 22:00:00,4.858146375020351,36.505710993205255,16.250197834415214,23.847824288494294
2020-05-05 22:30:00,4.806294592797987,36.524141861212435,16.222083051861127,23.843974205015382
2020-05-05 23:00:00,4.8001764241363265,36.52308918431342,16.17028375301821,23.832833925901078
2020-05-05 23:30:00,4.801173311077298,36.51625217171075,16.142640093646037,23.82321380585611
2020-05-06 00:00:00,4.813470605592229,36.52528929845579,16.124007244547645,23.813217172508296
2020-05-06 00:30:00,4.821971488428584,36.54736452729374,16.13313279865833,23.816122363372692
2020-05-06 01:00:00,4.811981062042901,36.566280475173585,16.13180696170315,23.81612311811767
2020-05-06 01:30:00,4.798437386982673,36.593813904668586,16.160022976328403,23.829071839790707
2020-05-06 02:00:00,4.756049190332127,36.61086925234163,16.181741944789984,23.844147825122853
2020-05-06 02:30:00,4.736268191364748,36.62900762268442,16.190714518691497,23.852465726292714
2020-05-06 03:00:00,4.737243913456637,36.64162708394554,16.196798278982477,23.85449741943217
2020-05-06 03:30:00,4.7631233927329975,36.661205621373334,16.17459355700959,23.838121439503993
2020-05-06 04:00:00,4.765098406150284,36.63586523374305,16.147941035411343,23.834207803965704
2020-05-06 04:30:00,4.742262588052908,36.57622713922067,16.10718001281576,23.811445036034204
2020-05-06 05:00:00,4.785016392101314,36.60678459163353,16.127752847469296,23.760795899996815
2020-05-06 05:30:00,4.835320733296389,36.67089405236749,16.149973988073807,23.74616415532242
2020-05-06 06:00:00,4.918918047631356,36.730490881663385,16.046176974040332,23.70607277771426
2020-05-06 06:30:00,4.877422846759524,36.72756723436386,16.17271881621733,23.733747459948372
2020-05-06 07:00:00,4.87855078591884,36.69192754364106,16.193483358292234,23.774638491658322
2020-05-06 07:30:00,4.870492946158091,36.648166006202025,16.164100301846823,23.80566980596158
2020-05-06 08:00:00,4.850695704836797,36.61966904071738,16.148528732385344,23.81901330006292
2020-05-06 08:30:00,4.82412479694222,36.60103243958434,16.12793896484199,23.818903039150968
2020-05-06 09:00:00,4.814828384892813,36.583857131727854,16.14733393442733,23.821911434936432
2020-05-06 09:30:00,4.839162283277006,36.57675014270399,16.133117799690254,23.820684230362243
2020-05-06 10:00:00,4.859885626773524,36.578625182278905,16.129107186010142,23.820873824582975
2020-05-06 10:30:00,4.871050298611825,36.57365991698908,16.12245173203336,23.81498966121584
2020-05-06 11:00:00,4.903356367876983,36.57003853140957,16.119576433953142,23.806689637993017
2020-05-06 11:30:00,4.939006619136324,36.57056343142727,16.107312446124386,23.793868213144886
2020-05-06 12:00:00,4.961489908478188,36.57816158945712,16.116116940157227,23.78761805607779
2020-05-06 12:30:00,4.938878190779563,36.53333684060956,16.12315371512527,23.808189891792686
2020-05-06 13:00:00,4.881280842792628,36.44570115777003,16.12753018183573,23.826743372493887
2020-05-06 13:30:00,4.906683624409395,36.45360351679499,16.161823200619807,23.814765452137358
2020-05-06 14:00:00,4.897926445397837,36.47753307096773,16.204579632065094,23.827196257330662
2020-05-06 14:30:00,4.881550735380232,36.53115347907465,16.285836668219925,23.855397870628245
2020-05-06 15:00:00,4.878573454359696,36.58507563445576,16.277435269795834,23.85329520497993
2020-05-06 15:30:00,4.877967858847931,36.62577920716279,16.27314243605086,23.854917363506953
2020-05-06 16:00:00,4.865789654484771,36.635057336239264,16.29479591165546,23.89285115635217
2020-05-06 16:30:00,4.840663999045752,36.61100647484923,16.27498990105684,23.92522936513605
2020-05-06 17:00:00,4.832012058591036,36.58629619289739,16.226450722841218,23.93308896611539
2020-05-06 17:30:00,4.861375155469882,36.568513668060696,16.152852782389502,23.912322053104184
2020-05-06 18:00:00,4.908271808568744,36.5767931000111,16.136179619821387,23.873629134318776
2020-05-06 18:30:00,4.933144466772026,36.6011266270049,16.15828391301881,23.841024365312933
2020-05-06 19:00:00,4.946390003177253,36.62863738153789,16.185520401134355,23.81933617034793
2020-05-06 19:30:00,4.947786640296858,36.65404865275822,16.20513582726647,23.80446137998242
2020-05-06 20:00:00,4.946253654780222,36.64166567404166,16.21240053569132,23.796911079070213
2020-05-06 20:30:00,4.9960175314175785,36.66588907376885,16.31683903126997,23.774192122522784
2020-05-06 21:00:00,4.996422320925516,36.68650465891874,16.336382847463597,23.766955346674145
2020-05-06 21:30:00,4.959324915383364,36.72738132363307,16.46567354976688,23.80307556482586
2020-05-06 22:00:00,4.92598525536045,36.765081640823254,16.464086240552952,23.82249726134379
2020-05-06 22:30:00,4.883638640544968,36.786882231957605,16.477839205666765,23.848596335796767
2020-05-06 23:00:00,4.81900525673636,36.80502723909664,16.504322978874516,23.87334619028617
2020-05-06 23:30:00,4.764297284713317,36.82822839566207,16.51133706231395,23.89259266674886
2020-05-07 00:00:00,4.735098820862474,36.83453362354544,16.496741728306123,23.909587899563498
2020-05-07 00:30:00,4.723725711282584,36.82754573794686,16.502943143821266,23.933440503156426
2020-05-07 01:00:00,4.715376993707505,36.82027191996088,16.50956781606129,23.942978468577454
2020-05-07 01:30:00,4.718367202041338,36.82130809333364,16.513452476457076,23.944220494234152
2020-05-07 02:00:00,4.718981470685179,36.82602200957079,16.54568184995158,23.951346294341313
2020-05-07 02:30:00,4.7184649347693925,36.834143313726116,16.595514687000982,23.9725846383866
2020-05-07 03:00:00,4.721930210065457,36.83882034772713,16.594203003555467,23.994985160055844
2020-05-07 03:30:00,4.701742394330314,36.82721219556825,16.573271602249044,24.01228021390206
2020-05-07 04:00:00,4.6709545254632205,36.79083425027828,16.520166491282883,24.037967955867046
2020-05-07 04:30:00,4.588393151493287,36.656731458212725,16.370233583253622,24.054588230153932
2020-05-07 05:00:00,4.561562335019278,36.5336113894821,16.283196494451047,24.024821359124033
2020-05-07 05:30:00,4.625075334040474,36.50241263733576,16.313496466251877,23.984393569469532
2020-05-07 06:00:00,4.7291402242759,36.54036232322112,16.390446633696506,23.973727522957674
2020-05-07 06:30:00,4.774762086454626,36.57657133594441,16.42817353982483,23.985720455990432
2020-05-07 07:00:00,4.80441537018573,36.61289563635373,16.39883389823863,23.97863151771156
2020-05-07 07:30:00,4.785487845530488,36.631583130671615,16.377021843719355,23.986842807197355
2020-05-07 08:00:00,4.737233578430789,36.6448679366833,16.363360694493426,24.006059540544562
2020-05-07 08:30:00,4.705018016705371,36.66081162012091,16.331949415057768,24.007901674396123
2020-05-07 09:00:00,4.730375951469796,36.68270580775042,16.29317837124581,23.993234549342915
2020-05-07 09:30:00,4.739614167063028,36.69462089537496,16.268497708488475,23.972330266891696
